Date	            Water Level	                 Soiloisture
June 27th 2019, 8:03:17 a	0.21	1606
June 27th 2019, 8:04:17 a	0.14	1565
June 27th 2019, 8:05:17 a	0.11	1583
June 27th 2019, 8:06:18 a	0.14	1563
June 27th 2019, 8:07:18 a	0.2	1565
June 27th 2019, 8:08:17 a	0.44	1558
June 27th 2019, 8:09:17 a	0.11	1633
June 27th 2019, 8:10:17 a	0.21	1549
June 27th 2019, 8:11:18 a	0.22	1572
June 27th 2019, 8:12:17 a	0.4	1581
June 27th 2019, 8:13:18 a	0.27	1604
June 27th 2019, 8:14:18 a	0.25	1630
June 27th 2019, 8:15:18 a	0.36	1597
June 27th 2019, 8:16:18 a	0.21	1557
June 27th 2019, 8:17:18 a	0.21	1445
June 27th 2019, 8:18:19 a	0.21	1572
June 27th 2019, 8:19:18 a	0.13	1559
June 27th 2019, 8:20:18 a	0.24	1594
June 27th 2019, 8:21:18 a	0.43	1575
June 27th 2019, 8:22:18 a	0.43	1640
June 27th 2019, 8:23:18 a	0.26	1554
June 27th 2019, 8:24:18 a	0.21	1622
June 27th 2019, 8:25:18 a	0.22	1641
June 27th 2019, 8:26:19 a	0.27	1610
June 27th 2019, 8:27:20 a	0.46	1538
June 27th 2019, 8:28:18 a	0.47	1566
June 27th 2019, 8:29:18 a	0.48	1505
June 27th 2019, 8:30:18 a	0.28	1665
June 27th 2019, 8:31:18 a	0.26	1569
June 27th 2019, 8:32:18 a	0.25	1555
June 27th 2019, 8:33:18 a	0.26	1530
June 27th 2019, 8:34:18 a	0.26	1622
June 27th 2019, 8:35:19 a	0.25	1539
June 27th 2019, 8:36:18 a	0.23	1554
June 27th 2019, 8:37:19 a	0.48	1514
June 27th 2019, 8:38:19 a	0.49	1535
June 27th 2019, 8:39:18 a	0.48	1607
June 27th 2019, 8:40:18 a	0.41	1563
June 27th 2019, 8:41:19 a	0.22	1565
June 27th 2019, 8:42:19 a	0.41	1567
June 27th 2019, 8:43:19 a	0.13	1592
June 27th 2019, 8:44:19 a	0.43	1609
June 27th 2019, 8:45:19 a	0.4	1576
June 27th 2019, 8:46:20 a	0.24	1507
June 27th 2019, 8:47:19 a	0.15	1579
June 27th 2019, 8:48:19 a	0.26	1573
June 27th 2019, 8:49:19 a	0.23	1580
June 27th 2019, 8:50:19 a	0.21	1562
June 27th 2019, 8:51:19 a	0.48	1557
June 27th 2019, 8:52:19 a	0.24	1537
June 27th 2019, 8:53:19 a	0.13	1648
June 27th 2019, 8:54:19 a	0.19	1555
June 27th 2019, 8:55:19 a	0.45	1582
June 27th 2019, 8:56:19 a	0.41	1573
June 27th 2019, 8:57:19 a	0.15	1568
June 27th 2019, 8:58:21 a	0.4	1565
June 27th 2019, 8:59:19 a	0.44	1468
June 27th 2019, 9:00:20 a	0.27	1629
June 27th 2019, 9:01:19 a	0.14	1563

June 27th 2019, 9:02:20 a	0.43	1588
June 27th 2019, 9:03:20 a	0.25	1579
June 27th 2019, 9:04:20 a	0.43	1560
June 27th 2019, 9:05:19 a	0.2	1589
June 27th 2019, 9:06:20 a	0.21	1564
June 27th 2019, 9:07:20 a	0.42	1568
June 27th 2019, 9:08:20 a	0.14	1567
June 27th 2019, 9:09:20 a	0.43	1615
June 27th 2019, 9:10:20 a	0.19	1564
June 27th 2019, 9:11:20 a	0.2	1532
June 27th 2019, 9:12:20 a	0.43	1584
June 27th 2019, 9:13:20 a	0.12	1546
June 27th 2019, 9:14:20 a	0.42	1600
June 27th 2019, 9:15:20 a	0.25	1576
June 27th 2019, 9:16:20 a	0.24	1608
June 27th 2019, 9:17:20 a	0.25	1530
June 27th 2019, 9:18:20 a	0.24	1638
June 27th 2019, 9:19:20 a	0.44	1521
June 27th 2019, 9:20:20 a	0.1	1482
June 27th 2019, 9:21:20 a	0.44	1525
June 27th 2019, 9:22:20 a	0.44	1563
June 27th 2019, 9:23:21 a	0.44	1585
June 27th 2019, 9:24:20 a	0.43	1543
June 27th 2019, 9:25:20 a	0.44	1608
June 27th 2019, 9:26:20 a	0.44	1588
June 27th 2019, 9:27:20 a	0.43	1714
June 27th 2019, 9:28:20 a	0.43	1586
June 27th 2019, 9:29:20 a	0.43	1578
June 27th 2019, 9:30:20 a	0.43	1563
June 27th 2019, 9:31:20 a	0.44	1548
June 27th 2019, 9:32:21 a	0.13	1564
June 27th 2019, 9:33:21 a	0.24	1546
June 27th 2019, 9:34:22 a	0.44	1731
June 27th 2019, 9:35:20 a	0.25	1600
June 27th 2019, 9:36:21 a	0.24	1592
June 27th 2019, 9:37:21 a	0.12	1591
June 27th 2019, 9:38:21 a	0.14	1649
June 27th 2019, 9:39:21 a	0.24	1609
June 27th 2019, 9:40:21 a	0.13	1612
June 27th 2019, 9:41:21 a	0.21	1588
June 27th 2019, 9:42:21 a	0.12	1572
June 27th 2019, 9:43:21 a	0.13	1570
June 27th 2019, 9:44:21 a	0.16	1560
June 27th 2019, 9:45:21 a	0.14	1565
June 27th 2019, 9:46:21 a	0.09	1574
June 27th 2019, 9:47:21 a	0.44	1573
June 27th 2019, 9:48:21 a	0.13	1544
June 27th 2019, 9:49:21 a	0.43	1537
June 27th 2019, 9:50:21 a	0.43	1719
June 27th 2019, 9:51:21 a	0.44	1544
June 27th 2019, 9:52:21 a	0.43	1595
June 27th 2019, 9:53:22 a	0.44	1549
June 27th 2019, 9:54:21 a	0.43	1553
June 27th 2019, 9:55:21 a	0.13	1570
June 27th 2019, 9:56:22 a	0.13	1564
June 27th 2019, 9:57:21 a	0.1	1585
June 27th 2019, 9:58:21 a	0.21	1582
June 27th 2019, 9:59:21 a	0.22	1563
June 27th 2019, 10:00:21 a	0.21	1493
June 27th 2019, 10:01:22 a	0.22	1567
June 27th 2019, 10:02:21 a	0.17	1572
June 27th 2019, 10:03:22 a	0.13	1536
June 27th 2019, 10:04:22 a	0.08	1565
June 27th 2019, 10:05:22 a	0.13	1725
June 27th 2019, 10:06:22 a	0.13	1575
June 27th 2019, 10:07:22 a	0.11	1580
June 27th 2019, 10:08:22 a	0.1	1539
June 27th 2019, 10:09:22 a	0.11	1545
June 27th 2019, 10:10:22 a	0.21	1562
June 27th 2019, 10:11:21 a	0.23	1651
June 27th 2019, 10:12:21 a	0.23	1614
June 27th 2019, 10:14:22 a	0.11	1599
June 27th 2019, 10:15:22 a	0.09	1600
June 27th 2019, 10:16:23 a	0.17	1576
June 27th 2019, 10:17:23 a	0.23	1561
June 27th 2019, 10:18:23 a	0.22	1529
June 27th 2019, 10:19:23 a	0.11	1580
June 27th 2019, 10:21:23 a	0.24	1484
June 27th 2019, 10:23:23 a	0.23	1572
June 27th 2019, 10:24:23 a	0.23	1562
June 27th 2019, 10:25:23 a	0.23	1566
June 27th 2019, 10:26:23 a	0.26	1559
June 27th 2019, 11:13:09 a	0.22	1658
June 27th 2019, 11:26:21 a	0.26	1567
June 27th 2019, 11:27:21 a	0.23	1599
June 27th 2019, 11:28:21 a	0.22	1561
June 27th 2019, 11:30:21 a	0.21	1569
June 27th 2019, 12:20:13 p	0.17	1562
June 27th 2019, 1:05:03 p	0.44	1545
June 27th 2019, 3:00:09 p	0.09	1551
June 27th 2019, 3:02:09 p	0.21	1585
June 27th 2019, 3:12:34 p	0.19	1545
June 27th 2019, 3:16:35 p	0.09	1603
June 27th 2019, 3:17:34 p	0.13	1571
June 27th 2019, 3:18:35 p	0.36	1568
June 27th 2019, 3:19:35 p	0.36	1575
June 27th 2019, 3:20:35 p	0.18	1596
June 27th 2019, 3:21:35 p	0.23	1544
June 27th 2019, 3:22:34 p	0.23	1579
June 27th 2019, 3:23:35 p	0.23	1574
June 27th 2019, 3:24:34 p	0.18	1534
June 27th 2019, 3:25:35 p	0.2	1646
June 27th 2019, 3:26:34 p	0.11	1589
June 27th 2019, 3:27:35 p	0.33	1552
June 27th 2019, 3:28:35 p	0.13	1543
June 27th 2019, 3:30:35 p	0.23	1604
June 27th 2019, 3:31:35 p	0.22	1635
June 27th 2019, 3:32:34 p	0.2	1568
June 27th 2019, 3:33:35 p	0.11	1569
June 27th 2019, 3:34:35 p	0.12	1591

June 27th 2019, 3:35:35 p	0.02	1618
June 27th 2019, 3:36:35 p	0.12	1567
June 27th 2019, 3:37:35 p	0.12	1596
June 27th 2019, 3:38:35 p	0.2	1585
June 27th 2019, 3:39:35 p	0.05	1574
June 27th 2019, 3:40:35 p	0.12	1576
June 27th 2019, 3:41:35 p	0.41	1536
June 27th 2019, 3:42:34 p	0.11	1573
June 27th 2019, 3:43:35 p	0.14	1583
June 27th 2019, 3:44:35 p	0.12	1578
June 27th 2019, 3:45:35 p	0.03	1582
June 27th 2019, 3:46:35 p	0.18	1572
June 27th 2019, 3:47:35 p	0.19	1576
June 27th 2019, 3:48:35 p	0.04	1572
June 27th 2019, 3:49:35 p	0.18	1579
June 27th 2019, 3:50:35 p	0.06	1638
June 27th 2019, 3:51:35 p	0.15	1522
June 27th 2019, 3:52:35 p	0.26	1525
June 27th 2019, 3:53:35 p	0.26	1583
June 27th 2019, 3:54:35 p	0.27	1612
June 27th 2019, 3:55:35 p	0.27	1578
June 27th 2019, 3:56:35 p	0.1	1613
June 27th 2019, 3:57:35 p	0.11	1567
June 27th 2019, 3:58:35 p	0.18	1575
June 27th 2019, 3:59:34 p	0.27	1722
June 27th 2019, 4:00:35 p	0.05	1589
June 27th 2019, 4:01:34 p	0.15	1580
June 27th 2019, 4:02:36 p	0.1	1585
June 27th 2019, 4:03:35 p	0.17	1551
June 27th 2019, 4:04:35 p	0.24	1518
June 27th 2019, 4:05:35 p	0.24	1607
June 27th 2019, 4:06:36 p	0.24	1606
June 27th 2019, 4:07:35 p	0.2	1578
June 27th 2019, 4:08:35 p	0.16	1580
June 27th 2019, 4:09:35 p	0.1	1575
June 27th 2019, 4:10:36 p	0.15	1565
June 27th 2019, 4:11:35 p	0.4	1550
June 27th 2019, 4:12:35 p	0.08	1578
June 27th 2019, 4:13:36 p	0.09	1662
June 27th 2019, 4:14:35 p	0.19	1521
June 27th 2019, 4:15:35 p	0.15	1547
June 27th 2019, 4:16:35 p	0.11	1587
June 27th 2019, 4:17:35 p	0.08	1582
June 27th 2019, 4:18:35 p	0.18	1553
June 27th 2019, 5:50:37 p	0.22	1484
June 27th 2019, 5:51:38 p	0.41	1510
June 27th 2019, 5:52:37 p	0.13	1591
June 27th 2019, 5:53:37 p	0.41	1636
June 27th 2019, 5:54:37 p	0.15	1592
June 27th 2019, 5:55:37 p	0.41	1542
June 27th 2019, 5:56:38 p	0.21	1624
June 27th 2019, 5:57:37 p	0.15	1576
June 27th 2019, 5:58:37 p	0.2	1575
June 27th 2019, 5:59:38 p	0.21	1574
June 27th 2019, 6:00:37 p	0.15	1490
June 27th 2019, 6:01:38 p	0.21	1582
June 27th 2019, 6:02:38 p	0.22	1558
June 27th 2019, 6:03:38 p	0.23	1554
June 27th 2019, 6:04:38 p	0.18	1571
June 27th 2019, 6:05:37 p	0.15	1606
June 27th 2019, 6:06:37 p	0.16	1623
June 27th 2019, 6:07:38 p	0.42	1586
June 27th 2019, 6:08:38 p	0.23	1580
June 27th 2019, 6:09:38 p	0.21	1573
June 27th 2019, 6:49:39 p	0.17	1611
June 27th 2019, 6:50:43 p	0.16	1591
June 27th 2019, 6:51:40 p	0.24	1576
June 27th 2019, 6:52:39 p	0.13	1587
June 27th 2019, 6:53:40 p	0.16	1503
June 27th 2019, 6:54:39 p	0.21	1619
June 27th 2019, 6:55:39 p	0.15	1601
June 27th 2019, 6:56:39 p	0.15	1571
June 27th 2019, 6:57:40 p	0.16	1504
June 27th 2019, 6:58:39 p	0.36	1575
June 27th 2019, 6:59:39 p	0.19	1563
June 27th 2019, 7:00:39 p	0.17	1574
June 27th 2019, 7:01:40 p	0.15	1574
June 27th 2019, 7:02:40 p	0.2	1578
June 27th 2019, 7:03:39 p	0.2	1578
June 27th 2019, 7:04:39 p	0.2	1648
June 27th 2019, 7:05:40 p	0.16	1453
June 27th 2019, 7:06:42 p	0.19	1600
June 27th 2019, 7:07:40 p	0.15	1580
June 27th 2019, 7:09:40 p	0.21	1572
June 27th 2019, 7:10:40 p	0.17	1578
June 27th 2019, 7:11:40 p	0.21	1579
June 27th 2019, 7:12:40 p	0.21	1538
June 27th 2019, 7:13:40 p	0.16	1537
June 27th 2019, 7:14:41 p	0.15	1622
June 27th 2019, 7:15:40 p	0.27	1577
June 27th 2019, 7:16:40 p	0.22	1590
June 27th 2019, 7:17:41 p	0.16	1621
June 27th 2019, 7:18:40 p	0.16	1585
June 27th 2019, 7:19:40 p	0.17	1578
June 27th 2019, 7:20:40 p	0.21	1539
June 27th 2019, 7:21:40 p	0.23	1582
June 27th 2019, 7:22:40 p	0.28	1573
June 27th 2019, 7:23:40 p	0.15	1441
June 27th 2019, 7:24:41 p	0.26	1581
June 27th 2019, 7:25:41 p	0.28	1573
June 27th 2019, 7:26:41 p	0.17	1574
June 27th 2019, 7:27:41 p	0.17	1611
June 27th 2019, 7:28:41 p	0.22	1583
June 27th 2019, 7:29:40 p	0.21	1577
June 27th 2019, 7:30:41 p	0.21	1561
June 27th 2019, 7:31:40 p	0.22	1625
June 27th 2019, 7:32:40 p	0.19	1587
June 27th 2019, 7:33:41 p	0.27	1571
June 27th 2019, 7:34:40 p	0.22	1551
June 27th 2019, 7:35:41 p	0.21	1592
June 27th 2019, 7:36:41 p	0.16	1605
June 27th 2019, 7:37:41 p	0.22	1581
June 27th 2019, 7:38:41 p	0.21	1521
June 27th 2019, 7:39:40 p	0.22	1468
June 27th 2019, 7:40:42 p	0.21	1554
June 27th 2019, 7:41:40 p	0.23	1565
June 27th 2019, 7:42:40 p	0.29	1539
June 27th 2019, 7:43:41 p	0.24	1554
June 27th 2019, 7:44:41 p	0.26	1553
June 27th 2019, 7:45:41 p	0.28	1584
June 27th 2019, 7:46:41 p	0.27	1579
June 27th 2019, 7:47:41 p	0.26	1575
June 27th 2019, 7:48:41 p	0.28	1572
June 27th 2019, 7:49:41 p	0.26	1544
June 27th 2019, 7:50:41 p	0.24	1531
June 27th 2019, 7:51:41 p	0.22	1575
June 27th 2019, 7:52:41 p	0.23	1597
June 27th 2019, 7:53:41 p	0.23	1603
June 27th 2019, 7:54:41 p	0.25	1582
June 27th 2019, 7:55:41 p	0.23	1601
June 27th 2019, 7:56:42 p	0.22	1497
June 27th 2019, 7:57:41 p	0.21	1550
June 27th 2019, 7:58:42 p	0.22	1590
June 27th 2019, 7:59:41 p	0.26	1692
June 27th 2019, 8:00:41 p	0.22	1584
June 27th 2019, 8:01:41 p	0.22	1575
June 27th 2019, 8:03:41 p	0.26	1590
June 27th 2019, 8:04:42 p	0.23	1573
June 27th 2019, 8:05:41 p	0.23	1591
June 27th 2019, 8:06:41 p	0.15	1574
June 27th 2019, 8:07:41 p	0.23	1560
June 27th 2019, 8:08:43 p	0.26	1520
June 27th 2019, 8:09:42 p	0.22	1501
June 27th 2019, 8:10:42 p	0.22	1584
June 27th 2019, 8:11:41 p	0.2	1573
June 27th 2019, 8:12:42 p	0.18	1568
June 27th 2019, 8:13:42 p	0.23	1657
June 27th 2019, 8:14:42 p	0.13	1568
June 27th 2019, 8:15:42 p	0.22	1602
June 27th 2019, 8:16:43 p	0.22	1574
June 27th 2019, 8:17:42 p	0.22	1578
June 27th 2019, 8:18:42 p	0.23	1574
June 27th 2019, 8:19:42 p	0.26	1558
June 27th 2019, 8:20:43 p	0.24	1547
June 27th 2019, 8:21:42 p	0.26	1505
June 27th 2019, 8:22:43 p	0.28	1603
June 27th 2019, 8:23:42 p	0.18	1570
June 27th 2019, 8:24:43 p	0.27	1585
June 27th 2019, 8:25:42 p	0.28	1579
June 27th 2019, 8:26:43 p	0.23	1585
June 27th 2019, 8:27:42 p	0.25	1548
June 27th 2019, 8:28:43 p	0.26	1565
June 27th 2019, 8:29:42 p	0.21	1579
June 27th 2019, 8:30:43 p	0.22	1580
June 27th 2019, 8:31:42 p	0.27	1574
June 27th 2019, 8:32:43 p	0.26	1544

June 27th 2019, 8:33:42 p	0.26	1592
June 27th 2019, 8:34:43 p	0.28	1542
June 27th 2019, 8:35:42 p	0.27	1564
June 27th 2019, 8:36:43 p	0.27	1558
June 27th 2019, 8:37:42 p	0.27	1485
June 27th 2019, 8:38:44 p	0.28	1574
June 27th 2019, 8:39:42 p	0.28	1634
June 27th 2019, 8:40:43 p	0.22	1542
June 27th 2019, 8:41:42 p	0.36	1691
June 27th 2019, 8:42:43 p	0.23	1518
June 27th 2019, 8:43:43 p	0.39	1475
June 27th 2019, 8:44:43 p	0.24	1600
June 27th 2019, 8:45:43 p	0.26	1576
June 27th 2019, 8:46:44 p	0.23	1601
June 27th 2019, 8:47:43 p	0.2	1568
June 27th 2019, 8:48:44 p	0.24	1560
June 27th 2019, 8:49:43 p	0.24	1571
June 27th 2019, 8:50:44 p	0.24	1580
June 27th 2019, 8:51:43 p	0.23	1572
June 27th 2019, 8:52:43 p	0.17	1533
June 27th 2019, 8:53:43 p	0.23	1597
June 27th 2019, 8:54:44 p	0.18	1556
June 27th 2019, 8:55:43 p	0.18	1574
June 27th 2019, 8:56:44 p	0.17	1574
June 27th 2019, 8:57:43 p	0.17	1595
June 27th 2019, 8:58:44 p	0.25	1517
June 27th 2019, 8:59:43 p	0.2	1570
June 27th 2019, 9:00:43 p	0.39	1606
June 27th 2019, 9:01:43 p	0.18	1570
June 27th 2019, 9:02:44 p	0.26	1547
June 27th 2019, 9:03:43 p	0.18	1576
June 27th 2019, 9:04:44 p	0.23	1511
June 27th 2019, 9:05:43 p	0.27	1568
June 27th 2019, 9:06:44 p	0.1	1563
June 27th 2019, 9:07:43 p	0.17	1537
June 27th 2019, 9:08:44 p	0.17	1565
June 27th 2019, 9:09:43 p	0.21	1493
June 27th 2019, 9:10:44 p	0.21	1568
June 27th 2019, 9:11:44 p	0.21	1571
June 27th 2019, 9:12:44 p	0.17	1574
June 27th 2019, 9:13:44 p	0.13	1575
June 27th 2019, 9:14:44 p	0.22	1569
June 27th 2019, 9:15:44 p	0.21	1572
June 27th 2019, 9:16:44 p	0.19	1592
June 27th 2019, 9:17:44 p	0.17	1560
June 27th 2019, 9:18:45 p	0.36	1602
June 27th 2019, 9:19:44 p	0.24	1635
June 27th 2019, 9:20:45 p	0.36	1621
June 27th 2019, 9:21:44 p	0.23	1596
June 27th 2019, 9:22:45 p	0.27	1493
June 27th 2019, 9:23:44 p	0.25	1581
June 27th 2019, 9:24:45 p	0.28	1678
June 27th 2019, 9:25:44 p	0.26	1549
June 27th 2019, 9:26:45 p	0.29	1583
June 27th 2019, 9:27:44 p	0.15	1572
June 27th 2019, 9:28:45 p	0.26	1585
June 27th 2019, 9:29:44 p	0.18	1573
June 27th 2019, 9:30:45 p	0.23	1586
June 27th 2019, 9:31:44 p	0.21	1569
June 27th 2019, 9:32:45 p	0.39	1754
June 27th 2019, 9:33:44 p	0.21	1534
June 27th 2019, 9:34:48 p	0.35	1571
June 27th 2019, 9:35:44 p	0.39	1567
June 27th 2019, 9:36:45 p	0.39	1564
June 27th 2019, 9:37:44 p	0.39	1638
June 27th 2019, 9:38:45 p	0.39	1564
June 27th 2019, 9:39:44 p	0.17	1609
June 27th 2019, 9:40:48 p	0.17	1572
June 27th 2019, 9:41:44 p	0.16	1537
June 27th 2019, 9:43:45 p	0.16	1577
June 27th 2019, 9:44:46 p	0.16	1621
June 27th 2019, 9:45:45 p	0.12	1685
June 27th 2019, 9:46:46 p	0.22	1547
June 27th 2019, 9:47:45 p	0.16	1580
June 27th 2019, 9:49:45 p	0.18	1576
June 27th 2019, 9:50:48 p	0.22	1566
June 27th 2019, 9:51:45 p	0.26	1543
June 27th 2019, 9:52:46 p	0.16	1512
June 27th 2019, 9:53:45 p	0.25	1569
June 27th 2019, 9:54:49 p	0.24	1571
June 27th 2019, 9:55:45 p	0.26	1539
June 27th 2019, 9:56:46 p	0.27	1579
June 27th 2019, 9:57:45 p	0.24	1579
June 27th 2019, 9:58:49 p	0.22	1598
June 27th 2019, 9:59:45 p	0.26	1572
June 27th 2019, 10:00:46 p	0.16	1562
June 27th 2019, 10:01:45 p	0.26	1577
June 27th 2019, 10:02:46 p	0.21	1579
June 27th 2019, 10:03:45 p	0.27	1597
June 27th 2019, 10:05:46 p	0.27	1580
June 27th 2019, 10:06:46 p	0.18	1556
June 27th 2019, 10:07:45 p	0.18	1600
June 27th 2019, 10:09:46 p	0.16	1561
June 27th 2019, 10:10:46 p	0.22	1526
June 27th 2019, 10:11:46 p	0.19	1578
June 27th 2019, 10:12:49 p	0.22	1577
June 27th 2019, 10:13:46 p	0.18	1576
June 27th 2019, 10:14:49 p	0.21	1559
June 27th 2019, 10:15:46 p	0.28	1473
June 27th 2019, 10:16:49 p	0.16	1534
June 27th 2019, 10:17:46 p	0.17	1589
June 27th 2019, 10:18:47 p	0.29	1560
June 27th 2019, 10:19:46 p	0.29	1594
June 27th 2019, 10:20:49 p	0.18	1564
June 27th 2019, 10:21:46 p	0.18	1666
June 27th 2019, 10:22:47 p	0.29	1608
June 27th 2019, 10:23:46 p	0.41	1615
June 27th 2019, 10:24:50 p	0.18	1532
June 27th 2019, 10:25:46 p	0.16	1570
June 27th 2019, 10:26:50 p	0.4	1575
June 27th 2019, 10:27:46 p	0.28	1505
June 27th 2019, 10:28:47 p	0.17	1577
June 27th 2019, 10:29:46 p	0.19	1534
June 27th 2019, 10:30:49 p	0.18	1595
June 27th 2019, 10:31:46 p	0.17	1582
June 27th 2019, 10:33:47 p	0.16	1595
June 27th 2019, 10:34:49 p	0.18	1547
June 27th 2019, 10:35:46 p	0.17	1562
June 27th 2019, 10:36:47 p	0.22	1739
June 27th 2019, 10:37:47 p	0.17	1564
June 27th 2019, 10:38:47 p	0.21	1592
June 27th 2019, 10:39:46 p	0.16	1588
June 27th 2019, 10:40:50 p	0.22	1567
June 27th 2019, 10:41:46 p	0.21	1591
June 27th 2019, 10:42:50 p	0.17	1536
June 27th 2019, 10:43:47 p	0.22	1579
June 27th 2019, 10:44:50 p	0.17	1622
June 27th 2019, 10:45:47 p	0.22	1587
June 27th 2019, 10:46:48 p	0.18	1565
June 27th 2019, 10:47:47 p	0.18	1577
June 27th 2019, 10:48:51 p	0.19	1595
June 27th 2019, 10:49:47 p	0.18	1596
June 27th 2019, 10:50:51 p	0.17	1586
June 27th 2019, 10:51:47 p	0.16	1754
June 27th 2019, 10:52:48 p	0.17	1536
June 27th 2019, 10:53:47 p	0.19	1511
June 27th 2019, 10:54:51 p	0.39	1581
June 27th 2019, 10:55:47 p	0.37	1575
June 27th 2019, 10:56:48 p	0.24	1641
June 27th 2019, 10:57:47 p	0.23	1729
June 27th 2019, 10:58:48 p	0.23	1582
June 27th 2019, 10:59:47 p	0.16	1584
June 27th 2019, 11:00:51 p	0.22	1559
June 27th 2019, 11:01:47 p	0.17	1599
June 27th 2019, 11:02:48 p	0.23	1622
June 27th 2019, 11:03:48 p	0.18	1573
June 27th 2019, 11:04:51 p	0.22	1581
June 27th 2019, 11:05:47 p	0.16	1587
June 27th 2019, 11:06:51 p	0.17	1555
June 27th 2019, 11:07:48 p	0.18	1567
June 27th 2019, 11:08:52 p	0.18	1596
June 27th 2019, 11:09:48 p	0.17	1583
June 27th 2019, 11:10:51 p	0.18	1576
June 27th 2019, 11:11:48 p	0.23	1570
June 27th 2019, 11:12:51 p	0.17	1599
June 27th 2019, 11:13:48 p	0.22	1583
June 27th 2019, 11:14:51 p	0.18	1562
June 27th 2019, 11:15:48 p	0.17	1562
June 27th 2019, 11:17:48 p	0.22	1571
June 27th 2019, 11:18:49 p	0.23	1549
June 27th 2019, 11:19:48 p	0.16	1571
June 27th 2019, 11:20:52 p	0.22	1572
June 27th 2019, 11:21:48 p	0.23	1592
June 27th 2019, 11:22:52 p	0.22	1619
June 27th 2019, 11:23:48 p	0.18	1564
June 27th 2019, 11:24:52 p	0.18	1577
June 27th 2019, 11:25:48 p	0.19	1587
June 27th 2019, 11:26:51 p	0.21	1564
June 27th 2019, 11:27:48 p	0.17	1621
June 27th 2019, 11:28:52 p	0.17	1572
June 27th 2019, 11:29:48 p	0.22	1577
June 27th 2019, 11:30:52 p	0.23	1581
June 27th 2019, 11:31:48 p	0.18	1555
June 27th 2019, 11:32:49 p	0.17	1544
June 27th 2019, 11:33:49 p	0.23	1578
June 27th 2019, 11:34:53 p	0.23	1566
June 27th 2019, 11:35:48 p	0.23	1607
June 27th 2019, 11:36:53 p	0.17	1540
June 27th 2019, 11:37:48 p	0.17	1575
June 27th 2019, 11:38:52 p	0.21	1583
June 27th 2019, 11:39:49 p	0.22	1570
June 27th 2019, 11:40:49 p	0.23	1591
June 27th 2019, 11:41:49 p	0.17	1626
June 27th 2019, 11:42:52 p	0.18	1552
June 27th 2019, 11:43:49 p	0.24	1570
June 27th 2019, 11:44:52 p	0.18	1599
June 27th 2019, 11:45:49 p	0.22	1589
June 27th 2019, 11:46:52 p	0.22	1573
June 27th 2019, 11:47:49 p	0.22	1533
June 27th 2019, 11:48:49 p	0.16	1581
June 27th 2019, 11:49:49 p	0.18	1567
June 27th 2019, 11:51:49 p	0.22	1580
June 27th 2019, 11:52:53 p	0.29	1613
June 27th 2019, 11:53:49 p	0.16	1606
June 27th 2019, 11:54:49 p	0.21	1581
June 27th 2019, 11:55:49 p	0.16	1578
June 27th 2019, 11:56:54 p	0.12	1559
June 27th 2019, 11:57:49 p	0.17	1652
June 27th 2019, 11:58:50 p	0.21	1576
June 27th 2019, 11:59:50 p	0.2	1598
June 28th 2019, 12:00:52 a	0.16	1595
June 28th 2019, 12:01:49 a	0.12	1633
June 28th 2019, 12:02:53 a	0.15	1558
June 28th 2019, 12:03:49 a	0.16	1577
June 28th 2019, 12:04:53 a	0.17	1598
June 28th 2019, 12:05:49 a	0.09	1679
June 28th 2019, 12:06:53 a	0.27	1584
June 28th 2019, 12:07:49 a	0.13	1623
June 28th 2019, 12:08:49 a	0.17	1539
June 28th 2019, 12:09:50 a	0.16	1571
June 28th 2019, 12:10:50 a	0.17	1570
June 28th 2019, 12:11:50 a	0.17	1630
June 28th 2019, 12:12:53 a	0.17	1536
June 28th 2019, 12:13:50 a	0.17	1578
June 28th 2019, 12:14:53 a	0.16	1525
June 28th 2019, 12:15:50 a	0.39	1585
June 28th 2019, 12:16:50 a	0.16	1636
June 28th 2019, 12:17:50 a	0.16	1565
June 28th 2019, 12:18:54 a	0.22	1574
June 28th 2019, 12:19:50 a	0.19	1475
June 28th 2019, 12:20:50 a	0.17	1603
June 28th 2019, 12:21:50 a	0.22	1716
June 28th 2019, 12:22:54 a	0.22	1479
June 28th 2019, 12:23:50 a	0.29	1567
June 28th 2019, 12:24:53 a	0.17	1564
June 28th 2019, 12:25:50 a	0.22	1536
June 28th 2019, 12:26:53 a	0.17	1577
June 28th 2019, 12:27:50 a	0.16	1563
June 28th 2019, 12:28:50 a	0.17	1538
June 28th 2019, 12:29:51 a	0.2	1562
June 28th 2019, 12:30:53 a	0.17	1556
June 28th 2019, 12:31:50 a	0.16	1573
June 28th 2019, 12:32:50 a	0.28	1585
June 28th 2019, 12:33:52 a	0.12	1564
June 28th 2019, 12:34:50 a	0.16	1595
June 28th 2019, 12:35:51 a	0.17	1593
June 28th 2019, 12:36:55 a	0.17	1523
June 28th 2019, 12:37:50 a	0.29	1630
June 28th 2019, 12:38:54 a	0.17	1589
June 28th 2019, 12:39:51 a	0.22	1510
June 28th 2019, 12:40:51 a	0.23	1590
June 28th 2019, 12:41:51 a	0.16	1573
June 28th 2019, 12:42:54 a	0.17	1592
June 28th 2019, 12:43:51 a	0.17	1572
June 28th 2019, 12:44:54 a	0.15	1571
June 28th 2019, 12:45:51 a	0.17	1583
June 28th 2019, 12:46:54 a	0.16	1595
